,UF,gasto,data,Região,gasto em milhões
3466,11 Rondônia,3372377.96,2009-06-01,Norte,3.37237796
3467,11 Rondônia,3720608.86,2009-07-01,Norte,3.72060886
3468,11 Rondônia,3787323.26,2009-08-01,Norte,3.78732326
3469,11 Rondônia,3679369.94,2009-09-01,Norte,3.67936994
3470,11 Rondônia,3866146.99,2009-10-01,Norte,3.8661469900000003
3471,11 Rondônia,3667808.6,2009-11-01,Norte,3.6678086000000003
3472,11 Rondônia,3633471.79,2009-12-01,Norte,3.63347179
3473,11 Rondônia,3812315.59,2010-01-01,Norte,3.81231559
3474,11 Rondônia,3911776.03,2010-02-01,Norte,3.91177603
3475,11 Rondônia,4663060.75,2010-03-01,Norte,4.66306075
3476,11 Rondônia,4524544.88,2010-04-01,Norte,4.52454488
3477,11 Rondônia,4778755.26,2010-05-01,Norte,4.77875526
3478,11 Rondônia,4369733.23,2010-06-01,Norte,4.3697332300000005
3479,11 Rondônia,4632439.12,2010-07-01,Norte,4.63243912
3480,11 Rondônia,4464307.47,2010-08-01,Norte,4.46430747
3481,11 Rondônia,4668642.02,2010-09-01,Norte,4.668642019999999
3482,11 Rondônia,4490368.23,2010-10-01,Norte,4.4903682300000005
3483,11 Rondônia,4423840.08,2010-11-01,Norte,4.42384008
3484,11 Rondônia,4384430.09,2010-12-01,Norte,4.3844300899999995
3485,11 Rondônia,4173529.95,2011-01-01,Norte,4.17352995
3486,11 Rondônia,4293085.61,2011-02-01,Norte,4.29308561
3487,11 Rondônia,4674947.02,2011-03-01,Norte,4.674947019999999
3488,11 Rondônia,5087527.81,2011-04-01,Norte,5.087527809999999
3489,11 Rondônia,4724192.54,2011-05-01,Norte,4.72419254
3490,11 Rondônia,4690112.05,2011-06-01,Norte,4.69011205
3491,11 Rondônia,4319488.17,2011-07-01,Norte,4.31948817
3492,11 Rondônia,4778472.22,2011-08-01,Norte,4.778472219999999
3493,11 Rondônia,4202805.84,2011-09-01,Norte,4.20280584
3494,11 Rondônia,4372265.77,2011-10-01,Norte,4.372265769999999
3495,11 Rondônia,4389025.81,2011-11-01,Norte,4.38902581
3496,11 Rondônia,4045339.34,2011-12-01,Norte,4.04533934
3497,11 Rondônia,4472721.53,2012-01-01,Norte,4.47272153
3498,11 Rondônia,4417486.2,2012-02-01,Norte,4.4174862
3499,11 Rondônia,4859795.35,2012-03-01,Norte,4.85979535
3500,11 Rondônia,4590008.82,2012-04-01,Norte,4.59000882
3501,11 Rondônia,4579463.54,2012-05-01,Norte,4.57946354
3502,11 Rondônia,4467858.99,2012-06-01,Norte,4.46785899
3503,11 Rondônia,4160296.03,2012-07-01,Norte,4.16029603
3504,11 Rondônia,4315005.38,2012-08-01,Norte,4.31500538
3505,11 Rondônia,4043314.46,2012-09-01,Norte,4.04331446
3506,11 Rondônia,4289759.65,2012-10-01,Norte,4.289759650000001
3507,11 Rondônia,4138600.85,2012-11-01,Norte,4.13860085
3508,11 Rondônia,3966744.3,2012-12-01,Norte,3.9667443
3509,11 Rondônia,4471693.32,2013-01-01,Norte,4.47169332
3510,11 Rondônia,4378412.9,2013-02-01,Norte,4.378412900000001
3511,11 Rondônia,5495946.92,2013-03-01,Norte,5.49594692
3512,11 Rondônia,5380890.26,2013-04-01,Norte,5.38089026
3513,11 Rondônia,5170015.34,2013-05-01,Norte,5.17001534
3514,11 Rondônia,4899586.21,2013-06-01,Norte,4.89958621
3515,11 Rondônia,5526959.19,2013-07-01,Norte,5.52695919
3516,11 Rondônia,5889685.39,2013-08-01,Norte,5.8896853899999995
3517,11 Rondônia,6367552.03,2013-09-01,Norte,6.367552030000001
3518,11 Rondônia,6299844.72,2013-10-01,Norte,6.299844719999999
3519,11 Rondônia,6685861.76,2013-11-01,Norte,6.68586176
3520,11 Rondônia,6163036.06,2013-12-01,Norte,6.16303606
3521,11 Rondônia,6349302.0,2014-01-01,Norte,6.349302
3522,11 Rondônia,6059111.35,2014-02-01,Norte,6.059111349999999
3523,11 Rondônia,6740436.14,2014-03-01,Norte,6.74043614
3524,11 Rondônia,6584249.21,2014-04-01,Norte,6.58424921
3525,11 Rondônia,7558087.91,2014-05-01,Norte,7.55808791
3526,11 Rondônia,6934864.98,2014-06-01,Norte,6.93486498
3527,11 Rondônia,7150611.14,2014-07-01,Norte,7.15061114
3528,11 Rondônia,6957882.67,2014-08-01,Norte,6.95788267
3529,11 Rondônia,7057715.9,2014-09-01,Norte,7.057715900000001
3530,11 Rondônia,7096778.4,2014-10-01,Norte,7.096778400000001
3531,11 Rondônia,6965306.56,2014-11-01,Norte,6.965306559999999
3532,11 Rondônia,6803544.72,2014-12-01,Norte,6.80354472
3533,11 Rondônia,6983698.79,2015-01-01,Norte,6.98369879
3534,11 Rondônia,6624059.46,2015-02-01,Norte,6.62405946
3535,11 Rondônia,7501596.28,2015-03-01,Norte,7.50159628
3536,11 Rondônia,7365022.91,2015-04-01,Norte,7.36502291
3537,11 Rondônia,7645734.88,2015-05-01,Norte,7.64573488
3538,11 Rondônia,7545619.91,2015-06-01,Norte,7.54561991
3539,11 Rondônia,7438604.96,2015-07-01,Norte,7.43860496
3540,11 Rondônia,7233618.24,2015-08-01,Norte,7.23361824
3541,11 Rondônia,7425981.15,2015-09-01,Norte,7.42598115
3542,11 Rondônia,7654315.58,2015-10-01,Norte,7.6543155800000005
3543,11 Rondônia,7429006.24,2015-11-01,Norte,7.4290062400000005
3544,11 Rondônia,7580768.75,2015-12-01,Norte,7.58076875
3545,11 Rondônia,7025175.6,2016-01-01,Norte,7.0251756
3546,11 Rondônia,6760305.81,2016-02-01,Norte,6.760305809999999
3547,11 Rondônia,7779822.21,2016-03-01,Norte,7.77982221
3548,11 Rondônia,7707892.66,2016-04-01,Norte,7.70789266
3549,11 Rondônia,8560529.9,2016-05-01,Norte,8.5605299
3550,11 Rondônia,8355165.66,2016-06-01,Norte,8.35516566
3551,11 Rondônia,7845709.98,2016-07-01,Norte,7.8457099800000005
3552,11 Rondônia,7931146.33,2016-08-01,Norte,7.93114633
3553,11 Rondônia,7554941.74,2016-09-01,Norte,7.55494174
3554,11 Rondônia,7963674.01,2016-10-01,Norte,7.96367401
3555,11 Rondônia,6964512.59,2016-11-01,Norte,6.96451259
3556,11 Rondônia,7174445.57,2016-12-01,Norte,7.1744455700000005
3557,11 Rondônia,7007236.18,2017-01-01,Norte,7.00723618
3558,11 Rondônia,7154710.19,2017-02-01,Norte,7.15471019
3559,11 Rondônia,8762491.6,2017-03-01,Norte,8.762491599999999
3560,11 Rondônia,8133488.55,2017-04-01,Norte,8.13348855
3561,11 Rondônia,8140639.49,2017-05-01,Norte,8.14063949
3562,11 Rondônia,8041248.8,2017-06-01,Norte,8.0412488
3563,11 Rondônia,8199032.67,2017-07-01,Norte,8.19903267
3564,11 Rondônia,8363386.07,2017-08-01,Norte,8.36338607
3565,11 Rondônia,7889819.5,2017-09-01,Norte,7.8898195
3566,11 Rondônia,8603943.85,2017-10-01,Norte,8.60394385
3567,11 Rondônia,8048398.25,2017-11-01,Norte,8.04839825
3568,11 Rondônia,8159737.49,2017-12-01,Norte,8.15973749
3569,11 Rondônia,8457455.71,2018-01-01,Norte,8.457455710000001
3570,11 Rondônia,7766983.2,2018-02-01,Norte,7.7669832
3571,11 Rondônia,8858845.57,2018-03-01,Norte,8.85884557
3572,11 Rondônia,8407076.44,2018-04-01,Norte,8.407076439999999
3573,11 Rondônia,9492938.92,2018-05-01,Norte,9.49293892
3574,11 Rondônia,8206195.92,2018-06-01,Norte,8.20619592
3575,11 Rondônia,9011612.58,2018-07-01,Norte,9.01161258
3576,11 Rondônia,9124967.84,2018-08-01,Norte,9.12496784
3577,11 Rondônia,8406732.72,2018-09-01,Norte,8.40673272
3578,11 Rondônia,8411360.02,2018-10-01,Norte,8.41136002
3579,11 Rondônia,8651081.66,2018-11-01,Norte,8.651081660000001
3580,11 Rondônia,8193425.99,2018-12-01,Norte,8.19342599
3581,11 Rondônia,8388269.45,2019-01-01,Norte,8.388269450000001
3582,11 Rondônia,8645315.78,2019-02-01,Norte,8.645315779999999
3583,11 Rondônia,9050329.13,2019-03-01,Norte,9.050329130000001
3584,11 Rondônia,9211262.51,2019-04-01,Norte,9.21126251
3585,11 Rondônia,9490545.02,2019-05-01,Norte,9.490545019999999
3586,11 Rondônia,8600886.2,2019-06-01,Norte,8.6008862
3587,11 Rondônia,8919190.86,2019-07-01,Norte,8.919190859999999
3588,11 Rondônia,8909111.89,2019-08-01,Norte,8.90911189
3589,11 Rondônia,8409386.09,2019-09-01,Norte,8.40938609
3590,11 Rondônia,8924348.41,2019-10-01,Norte,8.92434841
3591,11 Rondônia,8948605.66,2019-11-01,Norte,8.94860566
3592,11 Rondônia,8660753.05,2019-12-01,Norte,8.66075305
3593,11 Rondônia,8326416.32,2020-01-01,Norte,8.32641632
3594,11 Rondônia,8413784.42,2020-02-01,Norte,8.41378442
3595,11 Rondônia,7174312.31,2020-03-01,Norte,7.1743123099999995
3596,11 Rondônia,7423678.64,2020-04-01,Norte,7.423678639999999
3597,11 Rondônia,8581195.13,2020-05-01,Norte,8.581195130000001
3598,11 Rondônia,9193593.76,2020-06-01,Norte,9.19359376
3599,11 Rondônia,7407388.24,2020-07-01,Norte,7.40738824
3600,12 Acre,1743978.66,2008-02-01,Norte,1.74397866
3601,12 Acre,2057439.02,2008-03-01,Norte,2.05743902
3602,12 Acre,2057829.69,2008-04-01,Norte,2.05782969
3603,12 Acre,2226577.93,2008-05-01,Norte,2.2265779300000004
3604,12 Acre,2112576.82,2008-06-01,Norte,2.1125768199999997
3605,12 Acre,2029128.01,2008-07-01,Norte,2.02912801
3606,12 Acre,1886871.84,2008-08-01,Norte,1.8868718400000002
3607,12 Acre,2084884.8,2008-09-01,Norte,2.0848848
3608,12 Acre,2230838.45,2008-10-01,Norte,2.2308384500000003
3609,12 Acre,2122013.12,2008-11-01,Norte,2.12201312
3610,12 Acre,2196651.69,2008-12-01,Norte,2.19665169
3611,12 Acre,2152239.3,2009-01-01,Norte,2.1522392999999997
3612,12 Acre,2086775.61,2009-02-01,Norte,2.08677561
3613,12 Acre,2476364.26,2009-03-01,Norte,2.47636426
3614,12 Acre,2396887.63,2009-04-01,Norte,2.3968876299999997
3615,12 Acre,2610261.8,2009-05-01,Norte,2.6102618
3616,12 Acre,2174098.1,2009-06-01,Norte,2.1740981
3617,12 Acre,2051885.16,2009-07-01,Norte,2.05188516
3618,12 Acre,1714707.91,2009-08-01,Norte,1.71470791
3619,12 Acre,1341532.34,2009-09-01,Norte,1.34153234
3620,12 Acre,2288458.9,2009-10-01,Norte,2.2884588999999997
3621,12 Acre,2462712.79,2009-11-01,Norte,2.46271279
3622,12 Acre,2254900.2,2009-12-01,Norte,2.2549002000000002
3623,12 Acre,2381535.93,2010-01-01,Norte,2.38153593
3624,12 Acre,2079981.05,2010-02-01,Norte,2.07998105
3625,12 Acre,2564837.77,2010-03-01,Norte,2.56483777
3626,12 Acre,2588318.06,2010-04-01,Norte,2.58831806
3627,12 Acre,2538525.67,2010-05-01,Norte,2.53852567
3628,12 Acre,2319786.41,2010-06-01,Norte,2.3197864100000003
3629,12 Acre,2279156.6,2010-07-01,Norte,2.2791566000000003
3630,12 Acre,2454599.37,2010-08-01,Norte,2.45459937
3631,12 Acre,2578923.75,2010-09-01,Norte,2.57892375
3632,12 Acre,2625443.29,2010-10-01,Norte,2.62544329
3633,12 Acre,2512995.15,2010-11-01,Norte,2.51299515
3634,12 Acre,2500589.76,2010-12-01,Norte,2.50058976
3635,12 Acre,2749521.65,2011-01-01,Norte,2.7495216499999997
3636,12 Acre,2473515.82,2011-02-01,Norte,2.47351582
3637,12 Acre,2801446.23,2011-03-01,Norte,2.80144623
3638,12 Acre,2672803.31,2011-04-01,Norte,2.67280331
3639,12 Acre,3135521.3,2011-05-01,Norte,3.1355212999999997
3640,12 Acre,2719044.65,2011-06-01,Norte,2.71904465
3641,12 Acre,2814550.89,2011-07-01,Norte,2.81455089
3642,12 Acre,2923529.36,2011-08-01,Norte,2.92352936
3643,12 Acre,2804546.95,2011-09-01,Norte,2.80454695
3644,12 Acre,2773202.98,2011-10-01,Norte,2.7732029799999998
3645,12 Acre,2711168.25,2011-11-01,Norte,2.71116825
3646,12 Acre,2765187.44,2011-12-01,Norte,2.76518744
3647,12 Acre,2804275.11,2012-01-01,Norte,2.80427511
3648,12 Acre,2460383.33,2012-02-01,Norte,2.46038333
3649,12 Acre,3062146.31,2012-03-01,Norte,3.06214631
3650,12 Acre,2780466.09,2012-04-01,Norte,2.78046609
3651,12 Acre,2811471.16,2012-05-01,Norte,2.81147116
3652,12 Acre,2813012.39,2012-06-01,Norte,2.81301239
3653,12 Acre,2946976.72,2012-07-01,Norte,2.9469767200000003
3654,12 Acre,2801590.13,2012-08-01,Norte,2.8015901299999997
3655,12 Acre,3089898.24,2012-09-01,Norte,3.08989824
3656,12 Acre,3049071.15,2012-10-01,Norte,3.04907115
3657,12 Acre,2858028.89,2012-11-01,Norte,2.85802889
3658,12 Acre,2642140.91,2012-12-01,Norte,2.64214091
3659,12 Acre,2774802.96,2013-01-01,Norte,2.77480296
3660,12 Acre,2650391.04,2013-02-01,Norte,2.65039104
3661,12 Acre,2813059.49,2013-03-01,Norte,2.81305949
3662,12 Acre,2906257.88,2013-04-01,Norte,2.90625788
3663,12 Acre,2893275.56,2013-05-01,Norte,2.89327556
3664,12 Acre,2687861.43,2013-06-01,Norte,2.6878614300000003
3665,12 Acre,2940387.36,2013-07-01,Norte,2.94038736
3666,12 Acre,2895941.14,2013-08-01,Norte,2.89594114
3667,12 Acre,2824796.19,2013-09-01,Norte,2.82479619
3668,12 Acre,3034232.68,2013-10-01,Norte,3.03423268
3669,12 Acre,2682370.65,2013-11-01,Norte,2.6823706499999997
3670,12 Acre,2680655.0,2013-12-01,Norte,2.680655
3671,12 Acre,2880570.12,2014-01-01,Norte,2.8805701200000002
3672,12 Acre,2611479.72,2014-02-01,Norte,2.61147972
3673,12 Acre,3026117.7,2014-03-01,Norte,3.0261177000000004
3674,12 Acre,3116433.45,2014-04-01,Norte,3.11643345
3675,12 Acre,3166557.72,2014-05-01,Norte,3.16655772
3676,12 Acre,3138759.74,2014-06-01,Norte,3.1387597400000002
3677,12 Acre,3011898.65,2014-07-01,Norte,3.01189865
3678,12 Acre,3111431.36,2014-08-01,Norte,3.11143136
3679,12 Acre,2630560.39,2014-09-01,Norte,2.6305603900000003
3680,12 Acre,3079894.04,2014-10-01,Norte,3.07989404
3681,12 Acre,3191663.93,2014-11-01,Norte,3.1916639300000003
3682,12 Acre,2862824.95,2014-12-01,Norte,2.8628249500000003
3683,12 Acre,3136522.53,2015-01-01,Norte,3.1365225299999997
3684,12 Acre,2901829.7,2015-02-01,Norte,2.9018297000000004
3685,12 Acre,3043474.78,2015-03-01,Norte,3.04347478
3686,12 Acre,3139472.52,2015-04-01,Norte,3.13947252
3687,12 Acre,3096430.52,2015-05-01,Norte,3.09643052
3688,12 Acre,3334482.41,2015-06-01,Norte,3.33448241
3689,12 Acre,2953212.26,2015-07-01,Norte,2.95321226
3690,12 Acre,3162075.03,2015-08-01,Norte,3.16207503
3691,12 Acre,3109856.27,2015-09-01,Norte,3.10985627
3692,12 Acre,3177087.64,2015-10-01,Norte,3.1770876400000003
3693,12 Acre,3097868.79,2015-11-01,Norte,3.09786879
3694,12 Acre,3059992.59,2015-12-01,Norte,3.05999259
3695,12 Acre,3168190.91,2016-01-01,Norte,3.1681909100000003
3696,12 Acre,3037922.8,2016-02-01,Norte,3.0379228
3697,12 Acre,3271599.56,2016-03-01,Norte,3.27159956
3698,12 Acre,3207893.15,2016-04-01,Norte,3.20789315
3699,12 Acre,3402393.7,2016-05-01,Norte,3.4023937
3700,12 Acre,3380644.97,2016-06-01,Norte,3.38064497
3701,12 Acre,3566107.55,2016-07-01,Norte,3.56610755
3702,12 Acre,3523208.57,2016-08-01,Norte,3.52320857
3703,12 Acre,3173932.43,2016-09-01,Norte,3.1739324300000002
3704,12 Acre,2911080.18,2016-10-01,Norte,2.9110801800000004
3705,12 Acre,3082652.71,2016-11-01,Norte,3.08265271
3706,12 Acre,3173509.52,2016-12-01,Norte,3.17350952
3707,12 Acre,3009727.19,2017-01-01,Norte,3.00972719
3708,12 Acre,3134471.01,2017-02-01,Norte,3.13447101
3709,12 Acre,3586781.3,2017-03-01,Norte,3.5867812999999997
3710,12 Acre,2811365.43,2017-04-01,Norte,2.8113654300000004
3711,12 Acre,3161446.53,2017-05-01,Norte,3.1614465299999996
3712,12 Acre,3355223.35,2017-06-01,Norte,3.35522335
3713,12 Acre,3562691.54,2017-07-01,Norte,3.56269154
3714,12 Acre,3375296.64,2017-08-01,Norte,3.37529664
3715,12 Acre,3341497.58,2017-09-01,Norte,3.34149758
3716,12 Acre,3358378.05,2017-10-01,Norte,3.35837805
3717,12 Acre,3145385.44,2017-11-01,Norte,3.14538544
3718,12 Acre,2638773.92,2017-12-01,Norte,2.6387739199999998
3719,12 Acre,2968168.75,2018-01-01,Norte,2.96816875
3720,12 Acre,2769797.39,2018-02-01,Norte,2.76979739
3721,12 Acre,3057631.96,2018-03-01,Norte,3.05763196
3722,12 Acre,2874965.31,2018-04-01,Norte,2.87496531
3723,12 Acre,3175575.17,2018-05-01,Norte,3.17557517
3724,12 Acre,3060903.21,2018-06-01,Norte,3.0609032099999998
3725,12 Acre,3253011.61,2018-07-01,Norte,3.2530116099999997
3726,12 Acre,3040645.05,2018-08-01,Norte,3.0406450499999997
3727,12 Acre,2926179.27,2018-09-01,Norte,2.92617927
3728,12 Acre,3126120.64,2018-10-01,Norte,3.1261206400000003
3729,12 Acre,2473454.85,2018-11-01,Norte,2.47345485
3730,12 Acre,2277493.49,2018-12-01,Norte,2.2774934900000003
3731,12 Acre,2594347.32,2019-01-01,Norte,2.59434732
3732,12 Acre,2234388.36,2019-02-01,Norte,2.23438836
3733,12 Acre,2473008.49,2019-03-01,Norte,2.4730084900000002
3734,12 Acre,2979764.77,2019-04-01,Norte,2.97976477
3735,12 Acre,3070533.95,2019-05-01,Norte,3.07053395
3736,12 Acre,3249052.69,2019-06-01,Norte,3.24905269
3737,12 Acre,3567538.64,2019-07-01,Norte,3.56753864
3738,12 Acre,2981072.98,2019-08-01,Norte,2.98107298
3739,12 Acre,2998860.31,2019-09-01,Norte,2.99886031
3740,12 Acre,3293378.97,2019-10-01,Norte,3.29337897
3741,12 Acre,3174249.43,2019-11-01,Norte,3.17424943
3742,12 Acre,2959569.09,2019-12-01,Norte,2.95956909
3743,12 Acre,3261123.88,2020-01-01,Norte,3.26112388
3744,12 Acre,2981264.22,2020-02-01,Norte,2.9812642200000004
3745,12 Acre,2859102.06,2020-03-01,Norte,2.85910206
3746,12 Acre,2472063.08,2020-04-01,Norte,2.47206308
3747,12 Acre,2383895.48,2020-05-01,Norte,2.38389548
3748,12 Acre,2199920.7,2020-06-01,Norte,2.1999207000000003
3749,12 Acre,1163813.08,2020-07-01,Norte,1.1638130800000002
3750,14 Roraima,771687.83,2008-02-01,Norte,0.77168783
3751,14 Roraima,876091.18,2008-03-01,Norte,0.8760911800000001
3752,14 Roraima,896952.53,2008-04-01,Norte,0.8969525300000001
3753,14 Roraima,1027288.73,2008-05-01,Norte,1.02728873
3754,14 Roraima,938293.54,2008-06-01,Norte,0.9382935400000001
3755,14 Roraima,1004340.44,2008-07-01,Norte,1.00434044
3756,14 Roraima,1045291.11,2008-08-01,Norte,1.04529111
3757,14 Roraima,1003740.89,2008-09-01,Norte,1.00374089
3758,14 Roraima,1055063.43,2008-10-01,Norte,1.05506343
3759,14 Roraima,1223200.73,2008-11-01,Norte,1.22320073
3760,14 Roraima,1236529.18,2008-12-01,Norte,1.23652918
3761,14 Roraima,1186281.36,2009-01-01,Norte,1.1862813600000002
3762,14 Roraima,1106225.18,2009-02-01,Norte,1.10622518
3763,14 Roraima,1422690.18,2009-03-01,Norte,1.42269018
3764,14 Roraima,1377859.19,2009-04-01,Norte,1.37785919
3765,14 Roraima,1363883.01,2009-05-01,Norte,1.3638830100000001
3766,14 Roraima,1346660.89,2009-06-01,Norte,1.3466608899999999
3767,14 Roraima,1371019.37,2009-07-01,Norte,1.3710193700000002
3768,14 Roraima,1529696.18,2009-08-01,Norte,1.52969618
3769,14 Roraima,1573418.68,2009-09-01,Norte,1.5734186799999998
3770,14 Roraima,1517391.92,2009-10-01,Norte,1.51739192
3771,14 Roraima,1597811.24,2009-11-01,Norte,1.59781124
3772,14 Roraima,1536941.82,2009-12-01,Norte,1.53694182
3773,14 Roraima,1617781.76,2010-01-01,Norte,1.61778176
3774,14 Roraima,1452295.35,2010-02-01,Norte,1.45229535
3775,14 Roraima,1817004.16,2010-03-01,Norte,1.81700416
3776,14 Roraima,1715762.1,2010-04-01,Norte,1.7157621
3777,14 Roraima,1933733.03,2010-05-01,Norte,1.93373303
3778,14 Roraima,1849065.95,2010-06-01,Norte,1.84906595
3779,14 Roraima,1877204.62,2010-07-01,Norte,1.87720462
3780,14 Roraima,2046063.98,2010-08-01,Norte,2.04606398
3781,14 Roraima,1939488.67,2010-09-01,Norte,1.93948867
3782,14 Roraima,1757675.71,2010-10-01,Norte,1.75767571
3783,14 Roraima,1528245.34,2010-11-01,Norte,1.52824534
3784,14 Roraima,1485166.6,2010-12-01,Norte,1.4851666000000001
3785,14 Roraima,1604886.45,2011-01-01,Norte,1.60488645
3786,14 Roraima,1220176.72,2011-02-01,Norte,1.22017672
3787,14 Roraima,1276120.86,2011-03-01,Norte,1.27612086
3788,14 Roraima,1379942.19,2011-04-01,Norte,1.37994219
3789,14 Roraima,1679122.67,2011-05-01,Norte,1.67912267
3790,14 Roraima,1770324.67,2011-06-01,Norte,1.77032467
3791,14 Roraima,1646157.39,2011-07-01,Norte,1.64615739
3792,14 Roraima,1656379.5,2011-08-01,Norte,1.6563795
3793,14 Roraima,1802450.34,2011-09-01,Norte,1.80245034
3794,14 Roraima,1856131.44,2011-10-01,Norte,1.85613144
3795,14 Roraima,1655521.98,2011-11-01,Norte,1.65552198
3796,14 Roraima,1620351.06,2011-12-01,Norte,1.62035106
3797,14 Roraima,1605536.38,2012-01-01,Norte,1.60553638
3798,14 Roraima,1625159.47,2012-02-01,Norte,1.62515947
3799,14 Roraima,1768605.61,2012-03-01,Norte,1.76860561
3800,14 Roraima,1589072.69,2012-04-01,Norte,1.5890726899999998
3801,14 Roraima,1982657.11,2012-05-01,Norte,1.9826571100000001
3802,14 Roraima,1782557.43,2012-06-01,Norte,1.78255743
3803,14 Roraima,1743562.81,2012-07-01,Norte,1.74356281
3804,14 Roraima,1822724.18,2012-08-01,Norte,1.82272418
3805,14 Roraima,1637458.04,2012-09-01,Norte,1.63745804
3806,14 Roraima,1374247.23,2012-10-01,Norte,1.37424723
3807,14 Roraima,1613270.45,2012-11-01,Norte,1.61327045
3808,14 Roraima,1586569.21,2012-12-01,Norte,1.58656921
3809,14 Roraima,1712994.69,2013-01-01,Norte,1.71299469
3810,14 Roraima,1483195.3,2013-02-01,Norte,1.4831953
3811,14 Roraima,1783411.48,2013-03-01,Norte,1.78341148
3812,14 Roraima,1713083.73,2013-04-01,Norte,1.71308373
3813,14 Roraima,1724464.55,2013-05-01,Norte,1.72446455
3814,14 Roraima,1965346.91,2013-06-01,Norte,1.9653469099999998
3815,14 Roraima,1835094.3,2013-07-01,Norte,1.8350943
3816,14 Roraima,1816091.81,2013-08-01,Norte,1.81609181
3817,14 Roraima,1741449.49,2013-09-01,Norte,1.74144949
3818,14 Roraima,1779522.8,2013-10-01,Norte,1.7795228
3819,14 Roraima,1698450.51,2013-11-01,Norte,1.69845051
3820,14 Roraima,1739855.56,2013-12-01,Norte,1.73985556
3821,14 Roraima,1649617.13,2014-01-01,Norte,1.64961713
3822,14 Roraima,1444697.49,2014-02-01,Norte,1.44469749
3823,14 Roraima,1828395.54,2014-03-01,Norte,1.82839554
3824,14 Roraima,1743474.24,2014-04-01,Norte,1.74347424
3825,14 Roraima,1939379.14,2014-05-01,Norte,1.93937914
3826,14 Roraima,1778530.78,2014-06-01,Norte,1.77853078
3827,14 Roraima,1839321.94,2014-07-01,Norte,1.83932194
3828,14 Roraima,1818003.17,2014-08-01,Norte,1.81800317
3829,14 Roraima,1890924.98,2014-09-01,Norte,1.89092498
3830,14 Roraima,1792376.75,2014-10-01,Norte,1.79237675
3831,14 Roraima,1929194.87,2014-11-01,Norte,1.9291948700000001
3832,14 Roraima,1927452.43,2014-12-01,Norte,1.92745243
3833,14 Roraima,1952679.49,2015-01-01,Norte,1.95267949
3834,14 Roraima,1650143.01,2015-02-01,Norte,1.65014301
3835,14 Roraima,1806730.29,2015-03-01,Norte,1.80673029
3836,14 Roraima,1967249.27,2015-04-01,Norte,1.96724927
3837,14 Roraima,2002239.47,2015-05-01,Norte,2.00223947
3838,14 Roraima,2200465.33,2015-06-01,Norte,2.20046533
3839,14 Roraima,2230544.02,2015-07-01,Norte,2.23054402
3840,14 Roraima,2285467.53,2015-08-01,Norte,2.2854675299999996
3841,14 Roraima,2215191.54,2015-09-01,Norte,2.21519154
3842,14 Roraima,2005870.76,2015-10-01,Norte,2.00587076
3843,14 Roraima,1937208.01,2015-11-01,Norte,1.93720801
3844,14 Roraima,2000028.1,2015-12-01,Norte,2.0000281
3845,14 Roraima,2306946.41,2016-01-01,Norte,2.30694641
3846,14 Roraima,2000924.9,2016-02-01,Norte,2.0009249
3847,14 Roraima,2333218.37,2016-03-01,Norte,2.33321837
3848,14 Roraima,2069716.58,2016-04-01,Norte,2.06971658
3849,14 Roraima,2105130.54,2016-05-01,Norte,2.10513054
